"REPORT_NUMBER","SUPPLEMENTAL_NUMBER","IYEAR","LOCAL_DATETIME","OPERATOR_ID","NAME","PIPE_FAC_NAME","ON_OFF_SHORE","ONSHORE_STATE_ABBREVIATION","ONSHORE_CITY_NAME","ONSHORE_COUNTY_NAME","LOCATION_LATITUDE","LOCATION_LONGITUDE","LOCATION_TYPE","INCIDENT_AREA_TYPE","INCIDENT_AREA_SUBTYPE","DEPTH_OF_COVER","SYSTEM_PART_INVOLVED","COULD_BE_HCA","COMMODITY_REACHED_HCA","CAUSE","CAUSE_DETAILS","COMMODITY_RELEASED_TYPE","COMMODITY_SUBTYPE","COMMODITY_DETAILS","UNINTENTIONAL_RELEASE_BBLS","INTENTIONAL_RELEASE_BBLS","RECOVERED_BBLS","PIPE_DIAMETER","PIPE_WALL_THICKNESS","PIPE_SMYS","PIPE_SPECIFICATION","INSTALLATION_YEAR","MATERIAL_INVOLVED","MATERIAL_DETAILS","RELEASE_TYPE","IGNITE_IND","EXPLODE_IND","SHUTDOWN_DUE_ACCIDENT_IND","SHUTDOWN_DATETIME","STILL_SHUTDOWN_IND","RESTART_DATETIME","NUM_PUB_EVACUATED","INJURY_IND","NUM_EMP_INJURIES","NUM_CONTR_INJURIES","NUM_ER_INJURIES","NUM_WORKER_INJURIES","NUM_GP_INJURIES","INJURE","FATALITY_IND","NUM_EMP_FATALITIES","NUM_CONTR_FATALITIES","NUM_ER_FATALITIES","NUM_WORKER_FATALITIES","NUM_GP_FATALITIES","FATAL","WILDLIFE_IMPACT_IND","FISH_AQUATIC_IMPACT_IND","BIRDS_IMPACT_IND","TERRESTRIAL_IMPACT_IND","SOIL_CONTAMINATION","LONG_TERM_ASSESSMENT","REMEDIATION_IND","SURFACE_WATER_REMED_IND","GROUNDWATER_REMED_IND","SOIL_REMED_IND","VEGETATION_REMED_IND","WILDLIFE_REMED_IND","WATER_CONTAM_IND","OCEAN_SEAWATER_IND","SURFACE_CONTAM_IND","GROUNDWATER_CONTAM_IND","DRINKING_WATER_CONTAM_IND","PRIVATE_WELL_CONTAM_IND","PUBLIC_WATER_CONTAM_IND","EST_COST_OPER_PAID","EST_COST_GAS_RELEASED","EST_COST_PROP_DAMAGE","EST_COST_EMERGENCY","EST_COST_ENVIRONMENTAL","EST_COST_OTHER","INCIDENT_IDENTIFIED_DATETIME","ON_SITE_DATETIME","shutdownDTTM","restartDTTM","incidentDTTM","onsiteDTTM","EVACUATION","standardized_shudownDTTM","standardized_restartDTTM","shutdown_duration","response_delay","TOTAL_COST"
20180291,31557,2018,"9/6/18 11:25",1845,"BUCKEYE PARTNERS, LP","PP861HF/BUCKEYE TEXAS PROCESSING LLC","ONSHORE","TX","CORPUS CHRISTI","NUECES",27.8189044,-97.5079139,"ORIGINATED ON OPERATOR-CONTROLLED PROPERTY, BUT THEN FLOWED OR MIGRATED OFF THE PROPERTY","ABOVEGROUND","TYPICAL ABOVEGROUND FACILITY PIPING OR APPURTENANCE","0","                                                ONSHORE PIPELINE, INCLUDING VALVE SITES                                                ","YES","YES","EQUIPMENT FAILURE","MALFUNCTION OF CONTROL/RELIEF EQUIPMENT","CRUDE OIL","CRUDE OIL","CRUDE OIL",5,0,5,-1,"-1","-1","MISSING","2018","CARBON STEEL","CARBON STEEL","LEAK","NO","NO","YES","9/6/18 11:26","NO","9/6/18 23:00",0,"NO",0,0,0,0,0,0,"NO",0,0,0,0,0,0,"NO","NO","NO","NO","YES","NO","NO","NO","NO","NO","NO","NO","YES","NO","YES","NO","NO",NA,"NO",0,325,1500,500,39243,13902,"9/6/18 11:25","9/6/18 11:45",1536204360,1536246000,1536204300,1536205500,"NO",1536204360,1536246000,11.5666666666667,0.333333333333333,55470
20180292,31047,2018,"9/5/18 12:55",2714,"DOMINION ENERGY TRANSMISSION, INC.","HASTINGS LIQUID PIPELINES","ONSHORE","WV","PINE GROVE","WETZEL",39.552849,-80.675667,"PIPELINE RIGHT-OF-WAY","UNDERGROUND","UNDER SOIL","UNKNOWN","                                                ONSHORE PIPELINE, INCLUDING VALVE SITES                                                ","YES","YES","OTHER OUTSIDE FORCE DAMAGE","DAMAGE BY CAR, TRUCK, OR OTHER MOTORIZED VEHICLE/EQUIPMENT NOT ENGAGED IN EXCAVATION","HVL OR OTHER FLAMMABLE OR TOXIC FLUID WHICH IS A GAS AT AMBIENT CONDITIONS","OTHER HVL","PROPANE",10.95,0,0,-1,"-1","-1","MISSING","UNKNOWN","CARBON STEEL","CARBON STEEL","LEAK","NO","NO","YES","9/5/18 13:08","NO","9/6/18 19:00",0,"NO",0,0,0,0,0,0,"NO",0,0,0,0,0,0,"NO","NO","NO","NO","YES","NO","YES","NO","NO","YES","NO","NO","NO","NO","NO","NO","NO",NA,"NO",0,1000,20000,1000,1000,0,"9/5/18 12:55","9/5/18 13:04",1536124080,1536231600,1536123300,1536123840,"NO",1536124080,1536231600,29.8666666666667,0.15,23000
20180290,31007,2018,"9/5/18 7:00",39706,"SUNOCO PARTNERS MARKETING & TERMINALS LP","NEDERLAND TERMINAL","ONSHORE","TX","NEDERLAND","JEFFERSON",29.996486,-93.992575,"TOTALLY CONTAINED ON OPERATOR-CONTROLLED PROPERTY","UNDERGROUND","UNDER SOIL","36","ONSHORE TERMINAL/TANK FARM EQUIPMENT AND PIPING","YES","NO","CORROSION FAILURE","INTERNAL CORROSION","CRUDE OIL","CRUDE OIL","CRUDE OIL",0.2,0,0.2,20,"0.375","UNKNOWN","API 5L","UNKNOWN","CARBON STEEL","CARBON STEEL","LEAK","NO","NO","NO",NA,"NO",NA,0,"NO",0,0,0,0,0,0,"NO",0,0,0,0,0,0,"NO","NO","NO","NO","YES","NO","YES","NO","NO","YES","NO","NO","NO","NO","NO","NO","NO",NA,"NO",0,0,500,1000,500,0,"9/5/18 7:00","9/5/18 7:10",NA,NA,1536102000,1536102600,"NO",0,0,0,0.166666666666667,2000
20180287,31872,2018,"8/31/2018 7:50",4805,"EXPLORER PIPELINE CO","VINITA PUMP STATION","ONSHORE","OK","AFTON","DELAWARE",36.64234919,-94.9731575,"TOTALLY CONTAINED ON OPERATOR-CONTROLLED PROPERTY","ABOVEGROUND","TYPICAL ABOVEGROUND FACILITY PIPING OR APPURTENANCE","0","ONSHORE PUMP/METER STATION EQUIPMENT AND PIPING","YES","NO","EQUIPMENT FAILURE","MALFUNCTION OF CONTROL/RELIEF EQUIPMENT","REFINED AND/OR PETROLEUM PRODUCT (NON-HVL) WHICH IS A LIQUID AT AMBIENT CONDITIONS","GASOLINE (NON-ETHANOL)","GASOLINE (NON-ETHANOL)",0.5,0,0.5,-1,"-1","-1","MISSING","2014","CARBON STEEL","CARBON STEEL","LEAK","NO","NO","YES","8/31/2018 8:00","NO","8/31/2018 13:57",0,"NO",0,0,0,0,0,0,"NO",0,0,0,0,0,0,"NO","NO","NO","NO","YES","NO","YES","NO","NO","YES","NO","NO","NO","NO","NO","NO","NO",NA,"NO",0,50,5000,10000,20250,0,"8/31/2018 7:50","8/31/2018 7:50",1535673600,1535695020,1535673000,1535673000,"NO",1535673600,1535695020,5.95,0,35300
20180286,30989,2018,"8/29/2018 15:30",26085,"PLAINS MARKETING, L.P.","PENTLAND STATION","ONSHORE","CA","MARICOPA","KERN",35.0544,-119.3178,"TOTALLY CONTAINED ON OPERATOR-CONTROLLED PROPERTY","ABOVEGROUND","TYPICAL ABOVEGROUND FACILITY PIPING OR APPURTENANCE","0","ONSHORE TERMINAL/TANK FARM EQUIPMENT AND PIPING","YES","NO","INCORRECT OPERATION","VALVE LEFT OR PLACED IN WRONG POSITION, BUT NOT RESULTING IN A TANK, VESSEL, OR SUMP/SEPARATOR OVERFLOW OR FACILITY OVERPRESSURE","CRUDE OIL","CRUDE OIL","CRUDE OIL",2,0,2,-1,"-1","-1","MISSING","1990","MATERIAL OTHER THAN CARBON STEEL","STAINLESS","LEAK","NO","NO","NO",NA,"NO",NA,0,"NO",0,0,0,0,0,0,"NO",0,0,0,0,0,0,"NO","NO","NO","NO","YES","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO",NA,"NO",0,0,0,12500,0,0,"8/30/2018 6:45","8/30/2018 6:45",NA,NA,1535582700,1535582700,"NO",0,0,0,0,12500
20180285,30999,2018,"8/28/2018 10:05",32109,"ONEOK NGL PIPELINE, LLC","ONEOK MIDDLETON PUMP STATION","ONSHORE","TX","Not Within a Municipality","LEON",31.154358,-95.80716,"TOTALLY CONTAINED ON OPERATOR-CONTROLLED PROPERTY","ABOVEGROUND","TYPICAL ABOVEGROUND FACILITY PIPING OR APPURTENANCE","0","ONSHORE PUMP/METER STATION EQUIPMENT AND PIPING","NO","NO","EQUIPMENT FAILURE","NON-THREADED CONNECTION FAILURE","HVL OR OTHER FLAMMABLE OR TOXIC FLUID WHICH IS A GAS AT AMBIENT CONDITIONS","LPG (LIQUEFIED PETROLEUM GAS)  /  NGL (NATURAL GAS LIQUID)","LPG (LIQUEFIED PETROLEUM GAS)  /  NGL (NATURAL GAS LIQUID)",19,0,0,-1,"-1","-1","MISSING","2008","MATERIAL OTHER THAN CARBON STEEL","FLEXITALLIC GASKET","LEAK","NO","NO","YES","8/28/2018 10:05","NO","8/28/2018 18:27",0,"NO",0,0,0,0,0,0,"NO",0,0,0,0,0,0,"NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO",NA,"NO",0,760,75,500,0,0,"8/28/2018 10:05","8/28/2018 11:40",1535421900,1535452020,1535421900,1535427600,"NO",1535421900,1535452020,8.36666666666667,1.58333333333333,1335
20180284,30981,2018,"8/27/2018 21:42",300,"PLAINS PIPELINE, L.P.","JAL TANK FARM","ONSHORE","NM","JAL","LEA",32.080654,-103.178045,"TOTALLY CONTAINED ON OPERATOR-CONTROLLED PROPERTY","ABOVEGROUND","TYPICAL ABOVEGROUND FACILITY PIPING OR APPURTENANCE","0","                                                ONSHORE BREAKOUT TANK OR STORAGE VESSEL, INCLUDING ATTACHED APPURTENANCES                                                ","NO","NO","EQUIPMENT FAILURE","PUMP OR PUMP-RELATED EQUIPMENT","CRUDE OIL","CRUDE OIL","CRUDE OIL",3,0,3,-1,"-1","-1","MISSING","1959","CARBON STEEL","CARBON STEEL","LEAK","NO","NO","YES","8/27/2018 21:42","NO","9/21/2018 14:00",0,"NO",0,0,0,0,0,0,"NO",0,0,0,0,0,0,"NO","NO","NO","NO","YES","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO",NA,"NO",0,195,8000,4000,30000,0,"8/27/2018 21:55","8/27/2018 21:55",1535377320,1537509600,1535378100,1535378100,"NO",1535377320,1537509600,592.3,0,42195
20180270,30916,2018,"8/27/2018 14:18",31130,"DCP MIDSTREAM","BL-1","ONSHORE","LA","Not Within a Municipality","BIENVILLE",32.4127,-93.1168,"TOTALLY CONTAINED ON OPERATOR-CONTROLLED PROPERTY","ABOVEGROUND","TYPICAL ABOVEGROUND FACILITY PIPING OR APPURTENANCE","0","ONSHORE PUMP/METER STATION EQUIPMENT AND PIPING","NO","NO","EQUIPMENT FAILURE","DEFECTIVE OR LOOSE TUBING OR FITTING","HVL OR OTHER FLAMMABLE OR TOXIC FLUID WHICH IS A GAS AT AMBIENT CONDITIONS","LPG (LIQUEFIED PETROLEUM GAS)  /  NGL (NATURAL GAS LIQUID)","LPG (LIQUEFIED PETROLEUM GAS)  /  NGL (NATURAL GAS LIQUID)",0.01,2,0,-1,"-1","-1","MISSING","UNKNOWN","MATERIAL OTHER THAN CARBON STEEL","STAINLESS STEEL FITTING","LEAK","NO","NO","YES","8/27/2018 14:18","NO","8/28/2018 12:30",0,"NO",0,0,0,0,0,0,"NO",0,0,0,0,0,0,"NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO",NA,"NO",0,150,12000,100,0,0,"8/27/2018 14:18","8/27/2018 14:30",1535350680,1535430600,1535350680,1535351400,"NO",1535350680,1535430600,22.2,0.2,12250
20180289,31016,2018,"8/23/2018 4:27",39358,"VELOCITY CENTRAL OKLAHOMA PIPELINE, LLC","ALEX TERMINAL","ONSHORE","OK","ALEX","GRADY",34.89906,-97.760908,"ORIGINATED ON OPERATOR-CONTROLLED PROPERTY, BUT THEN FLOWED OR MIGRATED OFF THE PROPERTY","ABOVEGROUND","TYPICAL ABOVEGROUND FACILITY PIPING OR APPURTENANCE","0","                                                ONSHORE PIPELINE, INCLUDING VALVE SITES                                                ","YES","YES","EQUIPMENT FAILURE","THREADED CONNECTION/COUPLING FAILURE","CRUDE OIL","CRUDE OIL","CRUDE OIL",8,0,8,-1,"-1","-1","MISSING","2017","CARBON STEEL","CARBON STEEL","LEAK","NO","NO","YES","8/23/2018 4:27","NO","8/23/2018 7:23",0,"NO",0,0,0,0,0,0,"NO",0,0,0,0,0,0,"NO","NO","NO","NO","YES","NO","YES","NO","NO","YES","NO","NO","NO","NO","NO","NO","NO",NA,"NO",0,600,1000,1000,61000,0,"8/23/2018 4:27","8/23/2018 5:29",1534969620,1534980180,1534969620,1534973340,"NO",1534969620,1534980180,2.93333333333333,1.03333333333333,63600
20180295,31034,2018,"8/21/2018 13:37",32109,"ONEOK NGL PIPELINE, LLC","ONEOK MALJAMAR PUMP STATION","ONSHORE","NM","Not Within a Municipality","LEA",32.814194,-103.762079,"TOTALLY CONTAINED ON OPERATOR-CONTROLLED PROPERTY","ABOVEGROUND","TYPICAL ABOVEGROUND FACILITY PIPING OR APPURTENANCE","0","ONSHORE PUMP/METER STATION EQUIPMENT AND PIPING","NO","NO","EQUIPMENT FAILURE","THREADED CONNECTION/COUPLING FAILURE","HVL OR OTHER FLAMMABLE OR TOXIC FLUID WHICH IS A GAS AT AMBIENT CONDITIONS","LPG (LIQUEFIED PETROLEUM GAS)  /  NGL (NATURAL GAS LIQUID)","LPG (LIQUEFIED PETROLEUM GAS)  /  NGL (NATURAL GAS LIQUID)",0.65,0,0,-1,"-1","-1","MISSING","UNKNOWN","MATERIAL OTHER THAN CARBON STEEL","STAINLESS STEEL TUBING","LEAK","NO","NO","NO",NA,"NO",NA,0,"NO",0,0,0,0,0,0,"NO",0,0,0,0,0,0,"NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO",NA,"NO",0,27,500,150,0,0,"8/21/2018 13:37","8/21/2018 13:50",NA,NA,1534829820,1534830600,"NO",0,0,0,0.216666666666667,677
20180279,32001,2018,"8/18/2018 10:32",26041,"KINDER MORGAN LIQUID TERMINALS, LLC","CARTERET TRUCK RACK TERMINAL","ONSHORE","NJ","CARTERET","MIDDLESEX",40.589688,-74.225104,"TOTALLY CONTAINED ON OPERATOR-CONTROLLED PROPERTY","TANK, INCLUDING ATTACHED APPURTENANCES","TANK, INCLUDING ATTACHED APPURTENANCES","0","                                                ONSHORE BREAKOUT TANK OR STORAGE VESSEL, INCLUDING ATTACHED APPURTENANCES                                                ","YES","YES","EQUIPMENT FAILURE","NON-THREADED CONNECTION FAILURE","REFINED AND/OR PETROLEUM PRODUCT (NON-HVL) WHICH IS A LIQUID AT AMBIENT CONDITIONS","DIESEL, FUEL OIL, KEROSENE, JET FUEL","DIESEL, FUEL OIL, KEROSENE, JET FUEL",0.21,0,0,-1,"-1","-1","MISSING","1923","CARBON STEEL","CARBON STEEL","LEAK","NO","NO","NO",NA,"NO",NA,0,"NO",0,0,0,0,0,0,"NO",0,0,0,0,0,0,"NO","NO","NO","NO","YES","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO",NA,"NO",0,0,82100,6000,6100,0,"8/18/2018 10:30","8/18/2018 10:30",NA,NA,1534559400,1534559400,"NO",0,0,0,0,94200
20180280,30954,2018,"8/18/2018 9:00",31574,"WESTERN REFINING PIPELINE, LLC","16 PIPELINE MAINLINE","ONSHORE","NM","MORIARTY","TORRANCE",34.87118,-105.93844,"TOTALLY CONTAINED ON OPERATOR-CONTROLLED PROPERTY","ABOVEGROUND","TYPICAL ABOVEGROUND FACILITY PIPING OR APPURTENANCE","0","                                                ONSHORE PIPELINE, INCLUDING VALVE SITES                                                ","NO","NO","EQUIPMENT FAILURE","NON-THREADED CONNECTION FAILURE","CRUDE OIL","CRUDE OIL","CRUDE OIL",0.71,0,0.66,-1,"-1","-1","MISSING","2006","MATERIAL OTHER THAN CARBON STEEL","WARNING INDICATOR LOCK BOLT O-RING","LEAK","NO","NO","NO",NA,"NO",NA,0,"NO",0,0,0,0,0,0,"NO",0,0,0,0,0,0,"NO","NO","NO","NO","YES","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO",NA,"NO",0,53,2,621,100,0,"8/18/2018 9:00","8/18/2018 9:00",NA,NA,1534554000,1534554000,"NO",0,0,0,0,776
20180277,31942,2018,"8/17/2018 13:50",26041,"KINDER MORGAN LIQUID TERMINALS, LLC","PASADENA TERMINAL","ONSHORE","TX","PASADENA","HARRIS",29.72536,-95.20334,"TOTALLY CONTAINED ON OPERATOR-CONTROLLED PROPERTY","ABOVEGROUND","TYPICAL ABOVEGROUND FACILITY PIPING OR APPURTENANCE","0","ONSHORE TERMINAL/TANK FARM EQUIPMENT AND PIPING","YES","YES","EQUIPMENT FAILURE","MALFUNCTION OF CONTROL/RELIEF EQUIPMENT","REFINED AND/OR PETROLEUM PRODUCT (NON-HVL) WHICH IS A LIQUID AT AMBIENT CONDITIONS","DIESEL, FUEL OIL, KEROSENE, JET FUEL","DIESEL, FUEL OIL, KEROSENE, JET FUEL",34,0,34,-1,"-1","-1","MISSING","2012","CARBON STEEL","CARBON STEEL","OTHER","NO","NO","NO",NA,"NO",NA,0,"NO",0,0,0,0,0,0,"NO",0,0,0,0,0,0,"NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO",NA,"NO",0,2933,15000,0,0,0,"8/17/2018 13:50","8/17/2018 13:55",NA,NA,1534485000,1534485300,"NO",0,0,0,0.0833333333333333,17933
20180278,31212,2018,"8/15/2018 16:50",30829,"ENTERPRISE CRUDE PIPELINE LLC","COWDEN 31 - LACT UNIT","ONSHORE","TX","MIDLAND","MARTIN",32.1045,-102.1996,"TOTALLY CONTAINED ON OPERATOR-CONTROLLED PROPERTY","ABOVEGROUND","TYPICAL ABOVEGROUND FACILITY PIPING OR APPURTENANCE","0","                                                ONSHORE PIPELINE, INCLUDING VALVE SITES                                                ","NO","NO","EQUIPMENT FAILURE","OTHER EQUIPMENT FAILURE","CRUDE OIL","CRUDE OIL","CRUDE OIL",2,0,2,-1,"-1","-1","MISSING","2018","CARBON STEEL","CARBON STEEL","LEAK","NO","NO","YES","8/15/2018 16:50","NO","8/15/2018 20:00",0,"NO",0,0,0,0,0,0,"NO",0,0,0,0,0,0,"NO","NO","NO","NO","YES","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO",NA,"NO",0,120,3000,1200,0,0,"8/15/2018 17:20","8/15/2018 17:20",1534323000,1534334400,1534324800,1534324800,"NO",1534323000,1534334400,3.16666666666667,0,4320
20180275,30927,2018,"8/13/2018 12:55",31888,"CENTURION PIPELINE L.P.","MIDLAND STATION","ONSHORE","TX","Not Within a Municipality","MIDLAND",32.00727,-102.04082,"TOTALLY CONTAINED ON OPERATOR-CONTROLLED PROPERTY","TANK, INCLUDING ATTACHED APPURTENANCES","TANK, INCLUDING ATTACHED APPURTENANCES","0","                                                ONSHORE BREAKOUT TANK OR STORAGE VESSEL, INCLUDING ATTACHED APPURTENANCES                                                ","NO","NO","EQUIPMENT FAILURE","NON-THREADED CONNECTION FAILURE","CRUDE OIL","CRUDE OIL","CRUDE OIL",0.8,0,0.8,-1,"-1","-1","MISSING","2011","MATERIAL OTHER THAN CARBON STEEL","CARBON","LEAK","NO","NO","NO",NA,"NO",NA,0,"NO",0,0,0,0,0,0,"NO",0,0,0,0,0,0,"NO","NO","NO","NO","YES","NO","YES","NO","NO","YES","NO","NO","NO","NO","NO","NO","NO",NA,"NO",0,54,1550,0,200,0,"8/13/2018 12:55","8/13/2018 12:55",NA,NA,1534136100,1534136100,"NO",0,0,0,0,1804
20180276,31271,2018,"8/11/18 21:40",39183,"MEDALLION OPERATING COMPANY, LLC","UPTON STATION","ONSHORE","TX","Not Within a Municipality","UPTON",31.63329,-101.98251,"TOTALLY CONTAINED ON OPERATOR-CONTROLLED PROPERTY","ABOVEGROUND","TYPICAL ABOVEGROUND FACILITY PIPING OR APPURTENANCE","0","ONSHORE PUMP/METER STATION EQUIPMENT AND PIPING","NO","NO","EQUIPMENT FAILURE","THREADED CONNECTION/COUPLING FAILURE","CRUDE OIL","CRUDE OIL","CRUDE OIL",245,0,240,-1,"-1","-1","MISSING","2015","CARBON STEEL","CARBON STEEL","LEAK","NO","NO","NO",NA,"NO",NA,0,"NO",0,0,0,0,0,0,"NO",0,0,0,0,0,0,"NO","NO","NO","NO","YES","NO","YES","NO","NO","YES","NO","NO","NO","NO","NO","NO","NO",NA,"NO",5000,16000,500,65000,115000,0,"8/12/18 7:00","8/12/18 7:55",NA,NA,1534028400,1534031700,"NO",0,0,0,0.916666666666667,201500
20180272,32275,2018,"8/11/18 7:45",2552,"COLONIAL PIPELINE CO","BATON ROUGE JUNCTION/1476 HWY 61","ONSHORE","LA","JACKSON","EAST FELICIANA",30.71092529,-91.28375472,"TOTALLY CONTAINED ON OPERATOR-CONTROLLED PROPERTY","ABOVEGROUND","TYPICAL ABOVEGROUND FACILITY PIPING OR APPURTENANCE","0","ONSHORE PUMP/METER STATION EQUIPMENT AND PIPING","NO","NO","EQUIPMENT FAILURE","THREADED CONNECTION/COUPLING FAILURE","REFINED AND/OR PETROLEUM PRODUCT (NON-HVL) WHICH IS A LIQUID AT AMBIENT CONDITIONS","MIXTURE OF REFINED PRODUCTS (TRANSMIX OR OTHER MIXTURE)","MIXTURE OF REFINED PRODUCTS (TRANSMIX OR OTHER MIXTURE)",5.95,0,5.95,-1,"-1","-1","MISSING","UNKNOWN","CARBON STEEL","CARBON STEEL","LEAK","NO","NO","NO",NA,"NO",NA,0,"NO",0,0,0,0,0,0,"NO",0,0,0,0,0,0,"NO","NO","NO","NO","YES","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO",NA,"NO",0,260,200,7000,48000,0,"8/11/18 7:45","8/11/18 7:45",NA,NA,1533944700,1533944700,"NO",0,0,0,0,55460
20180273,31190,2018,"8/10/18 12:00",32411,"GENESIS PIPELINE ALABAMA, LLC","CASTLEBERRY 8","ONSHORE","AL","Not Within a Municipality","CONECUH",31.31968,-86.807564,"ORIGINATED ON OPERATOR-CONTROLLED PROPERTY, BUT THEN FLOWED OR MIGRATED OFF THE PROPERTY","UNDERGROUND","UNDER SOIL","36","                                                ONSHORE PIPELINE, INCLUDING VALVE SITES                                                ","YES","NO","CORROSION FAILURE","INTERNAL CORROSION","CRUDE OIL","CRUDE OIL","CRUDE OIL",65,0,65,8,"0.188","42000","5L","2009","CARBON STEEL","CARBON STEEL","LEAK","NO","NO","YES","8/10/18 10:40","NO","8/21/2018 12:50",0,"NO",0,0,0,0,0,0,"NO",0,0,0,0,0,0,"NO","NO","NO","NO","YES","YES","YES","NO","NO","YES","YES","NO","NO","NO","NO","NO","NO",NA,"NO",0,0,13000,440000,0,0,"8/12/18 14:00","8/12/18 16:05",1533868800,1534827000,1534053600,1534061100,"NO",1533868800,1534827000,266.166666666667,2.08333333333333,453000
20180261,30881,2018,"8/10/18 11:17",32109,"ONEOK NGL PIPELINE, LLC","ONEOK PANTHER CREEK INJECTION","ONSHORE","OK","Not Within a Municipality","CUSTER",35.54874,-99.29455,"TOTALLY CONTAINED ON OPERATOR-CONTROLLED PROPERTY","ABOVEGROUND","TYPICAL ABOVEGROUND FACILITY PIPING OR APPURTENANCE","0","ONSHORE PUMP/METER STATION EQUIPMENT AND PIPING","YES","YES","EQUIPMENT FAILURE","THREADED CONNECTION/COUPLING FAILURE","HVL OR OTHER FLAMMABLE OR TOXIC FLUID WHICH IS A GAS AT AMBIENT CONDITIONS","LPG (LIQUEFIED PETROLEUM GAS)  /  NGL (NATURAL GAS LIQUID)","LPG (LIQUEFIED PETROLEUM GAS)  /  NGL (NATURAL GAS LIQUID)",3.6,0,0,-1,"-1","-1","MISSING","2010","MATERIAL OTHER THAN CARBON STEEL","STAINLESS STEEL","LEAK","NO","NO","YES","8/10/18 11:17","NO","8/10/18 11:25",0,"NO",0,0,0,0,0,0,"NO",0,0,0,0,0,0,"NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO",NA,"NO",0,108,3600,70,0,0,"8/10/18 11:17","8/10/18 11:25",1533871020,1533871500,1533871020,1533871500,"NO",1533871020,1533871500,0.133333333333333,0.133333333333333,3778
20180264,32293,2018,"8/8/18 8:13",15156,"SINCLAIR TRANSPORTATION COMPANY","CHASE CONNECTION PIPELINE","ONSHORE","CO","AURORA","ADAMS",39.758951,-104.813266,"TOTALLY CONTAINED ON OPERATOR-CONTROLLED PROPERTY","ABOVEGROUND","TYPICAL ABOVEGROUND FACILITY PIPING OR APPURTENANCE","0","ONSHORE PUMP/METER STATION EQUIPMENT AND PIPING","YES","YES","EQUIPMENT FAILURE","PUMP OR PUMP-RELATED EQUIPMENT","REFINED AND/OR PETROLEUM PRODUCT (NON-HVL) WHICH IS A LIQUID AT AMBIENT CONDITIONS","GASOLINE (NON-ETHANOL)","GASOLINE (NON-ETHANOL)",20,0,20,-1,"-1","-1","MISSING","1998","CARBON STEEL","CARBON STEEL","LEAK","NO","NO","YES","8/8/18 8:17","NO","8/10/18 11:19",0,"NO",0,0,0,0,0,0,"NO",0,0,0,0,0,0,"NO","NO","NO","NO","YES","YES","YES","NO","NO","YES","NO","NO","NO","NO","NO","NO","NO",NA,"NO",20000,1680,2000,10000,424500,0,"8/8/18 8:52","8/8/18 9:30",1533687420,1533871140,1533689520,1533691800,"NO",1533687420,1533871140,51.0333333333333,0.633333333333333,458180
20180271,31249,2018,"8/8/18 7:30",31555,"KINDER MORGAN CO2 CO. LP","CRC","ONSHORE","TX","SNYDER","SCURRY",32.757485,-100.961186,"TOTALLY CONTAINED ON OPERATOR-CONTROLLED PROPERTY","ABOVEGROUND","TYPICAL ABOVEGROUND FACILITY PIPING OR APPURTENANCE","0","                                                ONSHORE PIPELINE, INCLUDING VALVE SITES                                                ","NO","NO","EQUIPMENT FAILURE","NON-THREADED CONNECTION FAILURE","CO2 (CARBON DIOXIDE)","CO2 (CARBON DIOXIDE)","CO2 (CARBON DIOXIDE)",42,5692,0,-1,"-1","-1","MISSING","2002","MATERIAL OTHER THAN CARBON STEEL","O-RING","LEAK","NO","NO","NO",NA,"NO",NA,0,"NO",0,0,0,0,0,0,"NO",0,0,0,0,0,0,"NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO",NA,"NO",0,15000,4000,0,0,0,"8/8/18 7:30","8/8/18 7:30",NA,NA,1533684600,1533684600,"NO",0,0,0,0,19000
